time,thscode,ths_float_ashare_stock,ths_active_buy_large_amt_stock,ths_active_sell_large_amt_stock,ths_active_buy_main_amt_stock,ths_active_sell_main_amt_stock,ths_active_buy_middle_amt_stock,ths_active_sell_middle_amt_stock,ths_active_buy_small_amt_stock,ths_active_sellsmall_amt_stock,ths_dde_stock,ths_net_infow_stock,ths_dde_5d_stock,ths_dde_10d_stock,ths_dde_20d_stock
2018-04-27,000725.SZ,33860495357,437581150,414070940,231126140,221863770,355423820,528706520,215767500,216025790,97180540,22448225,-1995268080,-4506356890,-6989730901
2018-04-27,601997.SH,1238965095,33218344,31485106,30207689,21059989,34577483,26021219,15030641,17513902,-10260684,-731240,53507720.48,11984419.78,24259326.28
2018-04-27,600373.SH,1377940025,0,2170474,4766700.9,12710657.2,11787450.2,15129222,9021426,14626215,-14263867.4,-998163,-25900485.5,-55627574.1,-47969207.7
2018-04-27,600008.SH,4820614124,26123702,5645461.6,16588053,7848455,13719034,32603014,11080976,21841208,52164106.9,10627025,22371149.8,79651275.9,-223695211.19
2018-04-27,600704.SH,1337695404,3985007,6253280.6,4910554.5,13344075,6563477,9906173.4,6216773,9760873,-7534169.2,-1228976,-6832823.55,-37338077.45,-85945635.85
2018-04-27,001979.SZ,1899649926,66420459,82296577,45416601,72560073,85651687,128513290,50733783,117038999,26927812,1234273,-33736302,-127795422,326792929.3
2018-04-27,002608.SZ,538952097,0,0,218120,211302,2447945,2129322,4626248,4491614,-635559.3,-77600,-6113542.7,-5435185.83,-21373766.18
2018-04-27,000425.SZ,6993565672,9594707,20409763,20012608,22838579,31977665,29319238,20465635,18595911,-31513629,-7817320,-22281177.7,-46273244.8,84149562.4
2018-04-27,002493.SZ,3417215000,21735697,14951681,36006679,8578180.4,20957406,22795702,13725474,16697369,12190174.4,798749,15583905,40733524.6,25935325.9
2018-04-27,600804.SH,1432357859,7872631.3,11602958,18839435,22931119,30003657,35055849,17061334,15921725,-6108670.7,-480995,-65367466.2,-55326849.78,-99261282.88
2018-04-27,600588.SH,1441039558,53106927,64310539,97501410,101216276,156258820,156257950,96950251,90704140,14192452,368141,-24225366,-76599406,-528826677
2018-04-27,601288.SH,294055293904,190093320,126934534,47586272,53927015,106370578,67418196,35843891,37163904,-2739711,-747066,342466972,-361370654,-222836887
2018-04-27,600061.SH,3694151713,0,0,0,1650659,10991176.1,4765567.7,6517894,4940500,-4584693.4,-389086,-13223720.23,-25192709.47,-47831549.07
2018-04-27,000060.SZ,2211664868,4596919,1089460,18686002,13503169,19597768,18919972,15826294,15347084,2262122.3,232330,-17676355.1,-43260131.1,-140173782.3
2018-04-27,600309.SH,2734012800,,,,,,,,,,,,,
2018-04-27,600959.SH,1396178359,0,0,8069356.5,8525658.4,15379786,17992742,18039164,16897782,-9126945.9,-1370297,-9126945.9,-938841.7,11815232.75
2018-04-27,002602.SZ,798162105,3011535,0,4772623,3847062,17051881,8715470,17651024,7604497,-3677365,-105800,-5671475.3,-15404609,-10005115.4
2018-04-27,603833.SH,89507354,5670495,13983131,2845144,4714682.8,9584070.4,9674880.3,8719376,7308427,244262.2,1612,57263210.48,28198312.18,20256904.78
2018-04-27,002008.SZ,992900519,97713427,148006680,73728272,98466843,95679924,143387140,97536772,128810987,41860288,897425,-310189981,-635230195,-770153687
2018-04-27,600339.SH,1552180662,0,0,1898831,2323646,4666719,5115207.7,10198200,7041720,-1846745,-483800,739277.3,-35328278.37,-56291238.23
2018-04-27,601155.SH,719444186,75380385,114240152,94001812,126562460,126389987,110969496,88231709,77980700,-112085477,-3621273,-39504893.5,-239984999.5,645903
2018-04-27,600109.SH,3024359310,41595442,6729963.8,57024003,32772983,92316123,64231372,42944153,43834264,36474638.2,4202469,28021796,-49910178.6,-61035229.7
2018-04-27,600170.SH,8486909929,2422780,2982800,4092933.6,5814270.8,4683793,11739689.7,11689648,4285299,6282.6,2290,-5734111.9,-32750899.8,-48154550.37
2018-04-27,000895.SZ,3299023594,14015023,36960640,20537399,42728529,64157139,52760544,42891835,55804848,-31007033,-1287064,78079287.9,80031368.2,104486069.6
2018-04-27,601216.SH,8438017390,897260,1014524.61,4954495,7841705.1,38134260,15817295,8955722,15904070,-7479005.31,-1699391,-57315553.91,-188653243.81,-188653243.81
2018-04-27,002450.SZ,2892034721,335440570,475157060,176426130,180254710,253215560,162453140,161176500,124800250,-122181660,-5899500,-122181660,-122181660,-122181660
2018-04-27,600369.SH,5645109124,1668000,4335600,3833868,4691185,8303136.7,6689170.6,5293226,4419154,-5682507,-1369600,-4118653.1,-19684973.9,-19873826.7
2018-04-27,600038.SH,589476716,15204881,39318424,69480745,75076994,66090142,85719760,42104834,39350592,-16445585,-351468,-90995473,-6627384.8,47501306.8
2018-04-27,600219.SH,7087960902,11610664.5,32130224,7528170.2,9130101.2,18269194,15000105,8615731,7107468,-18598200.5,-5920464,-38025110,39436410.5,32814074.9
2018-04-27,300122.SZ,869169025,72871428,74217501,84742257,82119106,136021650,89085643,78449191,49338317,-55468720,-1403284,-62893163,-101537051,-287139954.5
2018-04-27,601800.SH,11747235425,4020280,0,9542438.7,7287853.2,21427619,15411343,21790239,12221787,2879055.7,215021,5392861.78,1053790.58,-5818693.68
2018-04-27,300124.SZ,1227631840,18322010,28086482,19556533,15580496,38445571,37228703,35159543,31912705,12898079.1,389327,-1499636.8,-98190575.4,-195179843.3
2018-04-27,000157.SZ,6225797061,7315866.8,3678783.3,16125642,6884950.9,20398220,17539188,15387469,8479828,10512344.4,2519857,21444985.3,6752511.8,-33425579.31
2018-04-27,002252.SZ,4972681099,,,,,,,,,,,,,
2018-04-27,600023.SH,13600689988,0,0,3056138,2985132,6923938.4,12719779.2,12209271,9290114,840288,161150,-45338477.04,-137905397.84,-156351955.53
2018-04-27,601018.SH,12800000000,0,0,16383359,4416780,8152149.6,9006957.7,5236325,6903233,8004378,1564300,20009278.8,21751545.74,17423490.04
2018-04-27,002558.SZ,427109360,2959679,1783122,3524991,4930461.8,10743611.6,11634606.4,13434793,13744422,-2622627.6,-103200,-46535838,-136953033.7,-137200342.8
2018-04-27,600028.SH,95557771046,261018960,141990950,160563170,90025379,141751590,111092643,95153806,61225293,85847376,12349395,197718728,483571133,1139569729
2018-04-27,600068.SH,4604777412,6662433.6,12988232.8,27145664,24322065,35878203,36074157,24678885,18342413,-13092342.2,-1595974,-32564133.6,-246924668.8,-420389376.5
2018-04-27,000166.SZ,20028119193,2588826.1,4185231.5,6708032.1,8418651,12648696.8,11377004,12301241,9330164,-9593822.8,-2070871,-83680311.05,-133084651.6,-199773313.9
2018-04-27,600606.SH,3223368284,40047962,27313596,59768331,62242025,35259564,87994173,38096782,36792210,48859246,6774279,151223809,78798614,-63026793.9
2018-04-27,600809.SH,865848266,2652063,15007057,13154089.5,28399032,34468133,80669272,39553174,23350423,-22341691.5,-418998,5084102.2,-43160508.5,-66294593.1
2018-04-27,601688.SH,5443723120,91044057,49699391,158934620,110687799,191738370,149500970,95522495,110590744,64460378,3515189,125182092,-28824269,39272177
2018-04-27,000423.SZ,653867313,2280072,2352256,25039301,6287352.5,35349234,38366045,26152405,23066586,5247441.3,87638,-13782591.6,-127164803.8,-292801684.1
2018-04-27,601169.SH,18248010822,10394518.1,7323068.9,22851752,15612434,55466786,24542845,25223239,11723767,-41434205.6,-6102385,-66715929.25,-161510844.95,-139224057.75
2018-04-27,601108.SH,359000000,1462740,1179881,12718811,5507482,39931618,43241052,32545622,29608834,-451116,-37832,-22197158.4,-110817069.5,-207284420
2018-04-27,000100.SZ,11728945215,29174410,21913860,14397232,22403044,19271544,33896849,14169369,16760968,-15082203,-4650325,-56877539.2,-346256133.2,-444932694
2018-04-27,601555.SH,2891000000,1303582,2646685,13956046,6455156.2,17533174,16017860,10074784,9248317,9918665.8,1234200,211475.12,-33800760.2,-45194274.68
2018-04-27,000630.SZ,9560567417,2607606,12181155.1,2547156,4965818,6928676,13292972.9,6083844,6116810,-10145588.2,-3956432,-20247094.7,-67309940,-121769433.3
2018-04-27,600025.SH,1800000000,7428987,7474272,6979538,13063979.6,13135408.2,26618547,11089501,17824513,-6790305.4,-1995827,-42436181.8,-112447639.6,-176493858.2
2018-04-27,603160.SH,229644000,7901604,0,27741501,0,34660176,0,40233288,76344,-39985170,-419000,-237219329.9,-72001781.44,-64606466.84
2018-04-27,300003.SZ,1411596427,105273317,164482610,93615896,90981342,110421326,128786622,78781087,68555885,-36479264,-979218,48045456,37373083,-251790432
2018-04-27,002142.SZ,4491075216,19679215,9579736,16258173,20054153,27222055,33536223,25206845,35091654,-2859340,-169938,-47948371.3,-313739175.5,-257907457.5
2018-04-27,600115.SH,9808485682,64311631,29484348,72131519,58240168,109315046,70355424,76945134,58631444,15934219,2213157,222712454.6,64089519.2,180702886.8
2018-04-27,600547.SH,1451500706,12362463.6,14186524,33710185,51685208,66047615,80099765,47764928,36228524,-29472364.4,-1059042,-369699322.4,-526305621.4,-772623297.4
2018-04-27,600674.SH,4402140480,0,0,2287714,1460218,11068064.4,13498742,8612190,20571853,2563236,292400,1303671.2,-49947609.5,-71844284.3
2018-04-27,600682.SH,860661480,,,,,,,,,,,,,
2018-04-27,000961.SZ,3699838250,21024583,16214322,29438887,27427199,41360299,37299929,20753111,19873933,6461566.5,818775,65759136.3,39791494.7,108108252.2
2018-04-27,002475.SZ,3161917087,52967504,19777519,40469618,19332156,69945206,58804769,51785323,52518012,-3139520,-160577,-155266931,-200458224.6,-261592927.1
2018-04-27,600705.SH,7618551142,11533613.5,37201663,12484719.3,19943114,37442661,21091881,21004634,7732310,-57085253.2,-10796578,-95368039,-191603031.4,-230425938.3
2018-04-27,600089.SH,3714312789,1941529,11424479.1,9924217.3,23980816,21910420,31556161,20258714,22092760,-15796944.6,-1993259,-58536112.94,-188190652.51,-228442340.2
2018-04-27,002352.SZ,970757455,820932,9600394.6,2214441,3872570,6293511.5,3453221,20788474,6287436,-21526003.6,-458427,-42193815.4,-67504500.1,-78589129.24
2018-04-27,000413.SZ,4094625592,10485508,16013738,31607449,35595852,55607904,65796758,48583401,36944600,-24260154.1,-3112986,-64388371.3,-64250851.9,-158373349.5
2018-04-27,600487.SH,1241269065,31098901,98275577,115300538,134178964,182446260,251886280,116509319,113502981,-48256428,-1611881,-44639881,-891928088,-1392945237
2018-04-27,601919.SH,7635674357,2725617,7317277,26131332,14892981,21540830,21737472,12553296,13479187,7669815,1346915,10068807.9,15809329.9,-82536394.04
2018-04-27,600346.SH,919359142,13027459.1,1506745,11121134,2887080,25747367,23055142,12987466,13578053,5121504.3,345026,10567104.2,-12431311,-65461164.8
2018-04-27,002797.SZ,1918449014,11913052,13468712,24051452,19845926,38624738,37917225,42655144,38265061,-9736483,-1316406,-80993314.3,-197094964.7,-346778835.4
2018-04-27,601111.SH,9448653003,38374954,49115755,110029332,72343677,127993695,138543710,73096168,77437600,33855878,2830281,74902613.6,-149336061.3,-388880669.3
2018-04-27,000623.SZ,1095302758,0,4783436.4,9619456.8,3908012.1,18231458,23720668,18455454,12766935,1561034.3,77118,-50753417.5,-108774653.91,-145457665.15
2018-04-27,600663.SH,2444551200,0,0,2415896.1,1779128.1,6570613.9,6314196.1,4355444,4820958,93823,4782,-4418448.56,-27611484.08,-74500390.66
2018-04-27,601166.SH,19052336751,151867320,185390830,118529830,144140070,157096370,175021980,53948364,60613712,-41709582,-2597821,-360007729,-569966147,-1269026329
2018-04-27,601328.SH,39250864015,38614295,24716582,46149129,24716872,104206582,39715906,35717775,27929143,-14478802,-2357353,-42154309,-262064803,-768985827
2018-04-27,601238.SH,4328148290,0,0,11305551.6,9193004,24834797,22680698,19471459,29998240,3111993.2,171295,-7934254.4,-188221389.9,-435948981.8
2018-04-27,600177.SH,3581447353,4179024.6,11216417.7,6630019.2,10274158.1,25013509,19032153,20866103,10511950,-31826815.4,-3927841,-84687594,-115619457.78,-114988279.89
2018-04-27,000776.SZ,5919291464,6665213,6988025.4,30174888,28033168,42140987,62899152,29696973,39210398,7615440.6,483057,-59970865.7,-190868533.6,-361118106.1
2018-04-27,300072.SZ,1373671326,12574320.3,15199995,17989087,17434564,33134207,36358919,33997045,24685784,-1957148.7,-72554,-47848631.3,-367909168.3,-621043312.8
2018-04-27,600688.SH,7328813500,1488756,2527125,4688043,8876861.8,23954681,13328556,13009279,7112718,-2672349.4,-462577,-29823222.18,-49416826.48,-117317501.54
2018-04-27,000839.SZ,3919007202,2372427,19496034,11010749.2,27498682,32036922,38746934,27117714,25321069,-26365764.7,-4017379,-81395884.9,-168511067.3,-250402667.7
2018-04-27,002625.SZ,251188983,0,2777167,2757348,5170056,6215384,5902593.4,8399615,9801030,-26566,-1800,-28814828.1,-51662429.68,-216514620.98
2018-04-27,600176.SH,2918589041,27643127,45555592,43476262,47499586,85818644,108547729,68064139,56106507,-61959884.6,-4528325,-33333258.4,-87331825.8,-186230306.9
2018-05-31,601985.SH,4229650000,1265616.0,4322946.6,15112383.0,8853431.9,20067800.0,17802818.0,17436466,21580320,8820160.1,1437654,-68126869.2,-56486310.2,-81203788.8
2018-05-31,300144.SZ,1152507262,100770677.0,59762050.0,109492556.0,72459517.0,121148219.0,93921627.0,78913574,92315200,29929978.0,1325783,64747601.2,-394102.3,-75217289.0
2018-05-31,600029.SH,7022650000,18374269.0,29862805.0,50560896.0,59764428.0,91095452.0,86537759.0,54515131,121559726,-12771643.0,-1302084,63305499.0,-21262609.0,-466810661.0
2018-05-31,600690.SH,6097402727,394852870.0,128658901.0,269366420.0,184046790.0,354057300.0,288355600.0,172821360,238466650,287557689.0,14484610,521279872.0,326707373.0,573487452.2
2018-05-31,601958.SH,3226604400,0.0,1149207.0,6367544.0,2321146.0,13107086.0,12934126.4,11768078,10240492,3058949.0,458200,-13456720.1,-39676698.8,-60681333.41
2018-05-31,002673.SZ,3501839770,6156123.8,15304302.0,9913349.8,12056782.5,20502104.0,17692819.0,21071629,17392442,-21432301.3,-2517644,-79955342.0,-109782293.1,-174921831.1
2018-05-31,600031.SH,7646879615,40074063.0,90893836.0,54778835.0,44705508.0,71482251.0,70464267.0,69805920,74836986,-55663799.0,-6971481,-116827298.1,-677986364.1,-950995884.6
2018-05-31,002236.SZ,1701891379,65250937.0,33523225.0,61368814.0,59911706.0,77188840.0,50666512.0,56746778,43059542,18825021.0,758295,53850836.0,-107263105.0,-151359162.0
2018-05-31,601988.SH,210765514846,68884894.0,64316506.0,54295521.0,104081147.0,65926963.0,117210322.0,41298792,49955932,-32234590.0,-8548618,-109636726.0,-377423373.0,-540584220.0
2018-05-31,002385.SZ,2265134195,26411008.0,2948575.5,11402645.7,6461694.9,17589645.0,24840317.0,16852568,18007048,18960967.2,3501687,19508022.8,-11487463.3,-26631337.0
2018-05-31,600919.SH,5957988658,7789900.4,7294360.0,17631364.0,23062408.0,32973971.0,34988178.0,22053027,31116936,15214490.8,2113933,-60421763.8,14874245.3,28286810.0
2018-05-31,000651.SZ,5969568329,1102345120.0,510179850.0,685889330.0,400072640.0,785795770.0,526543340.0,440670630,445345000,538845950.0,11475488,253238773.0,-1802104701.0,-987591071.0
2018-05-31,002074.SZ,955898244,6531996.9,3073840.6,7024672.9,8369367.0,15183979.0,13491511.0,15490169,19124266,-2792211.1,-174358,-50577144.4,-153204336.7,-107441919.5
2018-05-31,002456.SZ,2657103758,26079690.0,88085494.0,23146878.0,31916367.0,56819402.0,77137024.0,62308928,88103523,-32332194.0,-1778692,37191063.0,-133657644.0,-91119551.7
2018-05-31,601229.SH,3707291260,8173521.7,13552269.0,35602226.0,25663804.0,59333410.0,40254063.0,34851983,28194422,9347787.7,602312,-21255552.0,-18827557.7,175775680.0
2018-05-31,000826.SZ,1187651519,0.0,0.0,9555908.6,5120026.8,15736245.0,13673142.0,13803507,11455032,4237717.6,210604,-20310888.9,-132734770.4,-151155404.7
2018-05-31,600886.SH,6786023347,2214329.0,0.0,19661012.0,11092300.7,39116362.0,38315370.0,17850356,18908699,6976993.4,921656,49775682.9,77256491.7,98753673.0
2018-05-31,000786.SZ,1413981592,9423133.7,16179799.0,22488895.0,17278067.0,49268326.0,40856135.0,43154926,38328020,6729308.7,309604,-75082307.0,-354242423.3,-313960378.35
2018-05-31,601186.SH,11503245500,1395360.0,6614167.0,11161462.7,16547877.0,47544685.0,24796321.0,33625660,39061368,-1309250.3,-145964,-50380454.6,-98811981.56,-157036111.06
2018-05-31,000625.SZ,3760881066,1012216.68,5409437.6,8231688.9,9821199.3,23470410.0,23778909.0,16262678,16587074,-2982866.02,-297348,-9098786.34,-32357527.24,-47647897.24
2018-05-31,601012.SH,2765830879,27535003.0,30616454.0,58748120.0,97833450.0,88154567.0,142700270.0,57880665,81038968,-18737756.0,-795231,72486838.0,-16791493.0,344208798.0
2018-05-31,300015.SZ,1825430989,76726625.0,66583836.0,90655524.0,77896790.0,137208530.0,124123560.0,99744333,90324058,5752338.0,184981,-244901924.5,-341004255.5,-376298816.1
2018-05-31,600050.SH,19296832194,58489724.0,47582568.0,46342339.0,41224455.0,83684635.0,77787837.0,62255069,49847569,10127937.0,1860427,-576854862.0,-582212279.0,-645240215.0
2018-05-31,601933.SH,8135072216,259536980.0,93713846.0,208091280.0,159946590.0,226255430.0,142396620.0,109557420,120676850,101305725.0,10643986,53251911.5,130275469.9,77740503.0
2018-05-31,002624.SZ,466350593,166973290.0,134201312.0,74878845.0,87058267.0,93398655.0,86948616.0,76433028,37443177,-46853425.0,-1353566,-60677171.0,-94822042.7,7412530.7
2018-05-31,601878.SH,333333400,0.0,0.0,4087605.1,6970854.8,16540140.0,23367486.0,16576211,16671722,1298907.2,123300,-29204215.3,-43823750.86,-72005470.96
2018-05-31,600157.SH,12425795326,25938323.0,54108291.0,24589466.0,22824999.0,39507681.0,42049962.0,23604850,8179322,-68257898.0,-32807018,-256059095.1,-197975335.9,-399264290.5
2018-05-31,002024.SZ,5049065151,918454170.0,362876280.0,344387610.0,198666560.0,326876160.0,232493350.0,203142700,181047260,216161570.0,13405930,543749205.0,915290256.0,1028607668.0
2018-05-31,601099.SH,6478816370,22165305.0,9602088.2,9645023.1,8791319.9,12993199.4,15794007.0,6393724,7382725,2415391.8,887822,8997782.8,16420264.4,-18994792.7
2018-05-31,300408.SZ,1642494270,20871231.0,29284565.0,26959107.0,28096224.0,24282099.0,46843212.0,23822379,38358624,14008514.0,570388,1211813.0,-19880723.4,31947766.5
2018-05-31,600196.SH,1909809064,97701701.0,78596929.0,145585060.0,97823016.0,184391910.0,150587130.0,80589638,79929349,34938112.0,763692,264169420.0,468059147.0,813065640.0
2018-05-31,600018.SH,22755179650,1362900.0,2382906.0,8843622.7,16279387.0,23881453.0,20391345.0,22626179,33445958,-15360602.3,-2365028,36163991.9,55095560.2,-56439685.6
