time,thscode,ths_eps_fore_org_num_consensus_stock,ths_fore_eps_median_consensus_stock,ths_fore_roe_median_consensus_stock,ths_fore_np_growth_consensus_stock,ths_np_growth_3y_consensus_stock,ths_rating_org_num_stock,ths_rating_upper_num_stock,ths_rating_lower_num_stock,ths_rating_keep_num_stock,ths_rating_buy_num_stock,ths_rating_in_held_num_stock,ths_rating_neutrality_num_stock,ths_rating_de_held_num_stock,ths_rating_sell_num_stock,ths_target_price_compre_value_stock
2018-03-30,002024.SZ,19,0.1826,2.3,-57.619755189685,1.3421218767286,10,,,10,5,4,1,0,0,17.79
2018-03-30,601099.SH,1,0.06,4.76,243.98359934358,,,,,,,,,,,
2018-03-30,300408.SZ,12,0.9092,22,46.620686529742,29.523588459376,4,,,4,2,2,0,0,0,26.72
2018-03-30,600196.SH,13,1.468,13,21.299962146061,13.466511649459,10,1,,9,7,3,0,0,0,53.9258
2018-03-30,600018.SH,15,0.464,14.15,-8.8835191479658,3.9116528213276,11,1,1,7,6,4,1,0,0,8.542
2018-03-30,600900.SH,16,0.975,15.4,-2.0629970767922,0.87702197865172,2,,,2,1,1,0,0,0,18.3
2018-03-30,601021.SH,15,1.57,15,15.249859972983,26.405803634294,3,,,3,2,0,1,0,0,36.5
2018-03-30,600271.SH,8,0.8773,15.2,5.05489841581,18.151867410251,5,1,,4,2,2,1,0,0,22
2018-03-30,600585.SH,28,3.7555,18.7,20.806295678631,26.582591121214,20,,,18,15,5,0,0,0,41.2217
2018-03-30,600016.SH,7,1.2035,12.9,6.6986622270148,7.9101200795929,5,,,5,0,4,1,0,0,10.95
2018-03-30,002470.SZ,11,0.4076,11.9,83.678259785762,34.563704838122,4,,,3,3,1,0,0,0,11.23
2018-03-30,601607.SH,20,1.4335,10.645,16.379408890711,13.877947021929,13,,,13,8,5,0,0,0,30.4133
2018-03-30,600741.SH,27,2.29,16.15,10.152658774879,9.738389660379,17,,2,14,11,6,0,0,0,31.788
2018-03-30,600372.SH,9,0.34,8.1,10.82692147945,13.579301594003,7,,,6,2,4,1,0,0,15.6
2018-03-30,601228.SH,1,0.1421,6.8,26.245477391504,,,,,,,,,,,
2018-03-30,000768.SZ,14,0.2034,3.15,27.223733154016,23.196044858726,9,2,,6,7,2,0,0,0,22
2018-03-30,601390.SH,14,0.7569,10.9,8.5405058874123,13.871223642212,6,,,6,2,3,1,0,0,9.77
2018-03-30,002065.SZ,5,0.4737,12.405,103.79854670152,31.4878625552,,,,,,,,,,
2018-03-30,002739.SZ,9,1.1733,14.775,37.204140351372,17.67835926572,1,,,1,0,1,0,0,0,74
2018-03-30,002007.SZ,25,1.0537,18.33,21.014359088093,24.736270311073,16,1,,15,5,10,1,0,0,33.5029
2018-03-30,601727.SH,1,0.1749,5,-3.1561605308515,21.463897051574,,,,,,,,,,
2018-03-30,600066.SH,26,2.0062,24.1,37.948000350506,5.5092411063223,13,,,12,8,5,0,0,0,29.1667
2018-03-30,600570.SH,25,0.92,16.44,21.018333852271,28.694465135293,17,3,1,13,10,7,0,0,0,65.2025
2018-03-30,000568.SZ,28,2.4056,21.415,38.1682886984,28.556551633721,11,,,11,10,1,0,0,0,74.3111
2018-03-30,603799.SH,24,3.1,34.5,32.576041276149,18.687502163136,3,,,2,2,1,0,0,0,150
2018-03-30,601211.SH,12,1.2529,8.15,9.365207221664,17.573611103916,7,,,7,2,5,0,0,0,21.68
2018-03-30,000959.SZ,6,0.53,10.955,22.473443730657,16.517008872084,,,,,,,,,,
2018-03-30,000792.SZ,8,0.0395,0.42,106.82112443351,-165.44778127623,,,,,,,,,,
2018-03-30,601611.SH,2,0.37,11.245,14.325952350461,13.950592162285,,,,,,,,,,
2018-03-30,300027.SZ,18,0.3752,9.9,25.711505912076,11.215057934651,11,1,,10,3,8,0,0,0,10.784
2018-03-30,603260.SH,8,3.08,30.8,51.181065442084,41.41547909255,1,,,,1,0,0,0,0,
2018-03-30,000338.SZ,17,0.8748,16.8,1.9624631108027,10.782080629561,13,1,1,10,6,7,0,0,0,10.6867
2018-03-30,000963.SZ,29,1.5375,22,28.123766936109,23.642523511262,17,,,17,14,3,0,0,0,70.7257
2018-03-30,600010.SH,2,0.0634,7.3,40.070004704968,,,,,,,,,,,
2018-03-30,002294.SZ,23,1.61,23.515,18.052365888546,14.752581223935,14,,,14,8,6,0,0,0,49.31
2018-03-30,600104.SH,39,3.22,16,10.660973752293,8.3397197882678,27,1,1,25,22,5,0,0,0,39.156
2018-03-30,601377.SH,12,0.405,7.45,21.897078274608,-4.490126542958,2,1,,1,1,1,0,0,0,
2018-03-30,601828.SH,5,1.2623,9.715,9.6097615638326,15.671088023977,3,,,3,2,1,0,0,0,
2018-03-30,300251.SZ,35,0.37,13.2,55.217384849576,17.20331522787,18,,,18,7,11,0,0,0,14.606
2018-03-30,002500.SZ,2,0.235,4.1,63.892808851772,33.642252892064,,,,,,,,,,
2018-03-30,300059.SZ,19,0.2511,8,91.118997441083,49.28998013141,17,2,1,12,10,7,0,0,0,19.555
2018-03-30,600887.SH,34,1.32,27.4,32.560962933737,12.406223809423,6,,,6,5,1,0,0,0,
2018-03-30,600390.SH,10,0.8397,9.1,30.161740617317,9.9731363794942,,,,,,,,,,
2018-03-30,002594.SZ,15,2.0355,9.1,47.941256902575,13.299214844903,11,1,,10,4,7,0,0,0,71.14
2018-03-30,600816.SH,12,0.7814,24.435,19.919369426631,5.316005128768,2,,,2,1,1,0,0,0,
2018-03-30,002153.SZ,13,0.47,8.7,21.577580992506,19.751249699354,4,,,4,2,2,0,0,0,38.63
2018-03-30,601336.SH,28,2.45,11.36,44.019490998116,36.176599898454,23,2,1,19,14,9,0,0,0,72.4833
2018-03-30,600703.SH,26,1.04,18.15,34.301494849988,23.552526185849,3,,,3,1,2,0,0,0,35.35
2018-03-30,600660.SH,21,1.51,18.05,20.835523803135,16.587506525978,16,,,13,5,11,0,0,0,29.895
2018-03-30,601899.SH,26,0.23,14.1,53.586913796354,27.206211513207,18,,,16,11,7,0,0,0,6.0171
2018-03-30,000503.SZ,5,0.1,7.57,739.68632058205,265.0224952425,1,,,1,1,0,0,0,0,
2018-03-30,601198.SH,2,0.505,,6.379267381927,13.017696548521,,,,,,,,,,
2018-03-30,002310.SZ,20,1.1956,22.68,47.91090024837,23.59784750465,11,,,9,8,3,0,0,0,26.45
2018-03-30,300017.SZ,17,0.4327,11.51,26.791610830123,21.15057840946,3,,,1,0,3,0,0,0,15.9
2018-03-30,000402.SZ,12,1.255,11.02,25.182099535982,13.723376756469,5,,,5,3,2,0,0,0,13.9725
2018-03-30,000709.SZ,7,0.3365,6.84,94.127828908342,45.332500483361,1,,,1,0,0,1,0,0,5.5
2018-03-30,601766.SH,24,0.46,9.51,19.085816968646,14.592926638764,15,1,1,13,5,10,0,0,0,12.48
2018-03-30,601633.SH,22,0.815,13.1,50.61108702282,15.003595235232,18,1,2,14,4,12,2,0,0,13.864
2018-03-30,600188.SH,16,1.9187,16.1,31.652620115328,12.447265203947,12,,,11,8,3,1,0,0,22.6667
2018-03-30,000001.SZ,22,1.4385,10.74,6.8645787387438,9.6553863585665,16,1,1,13,6,9,1,0,0,16.1385
2018-03-30,002146.SZ,13,1.7322,23,32.307847522217,27.803034492718,8,,,7,5,3,0,0,0,17.67
2018-03-30,601888.SH,32,1.535,18.49,22.0950106874,30.530406651921,13,,,12,8,5,0,0,0,64.46
2018-03-30,600383.SH,18,1.7828,17.2,19.224962092522,18.42667130849,6,1,,5,5,1,0,0,0,17.15
2018-03-30,300433.SZ,22,0.8364,17.9,59.991202331751,24.977857928617,10,,,6,7,3,0,0,0,35.865
2018-03-30,600498.SH,27,1.0999,13.5,68.933176494661,22.464188216148,7,,,7,2,5,0,0,0,38.5
2018-03-30,600085.SH,5,0.83,9.65,11.409860047151,11.404586968989,,,,,,,,,,
2018-03-30,601998.SH,15,0.905,10.755,4.3702607289073,9.3737476186567,8,,,8,2,6,0,0,0,7.2675
2018-03-30,600438.SH,26,0.64,15.95,24.91707387405,21.195185424004,16,,,16,14,2,0,0,0,14.244
2018-03-30,601877.SH,14,1.6229,16.4,21.869528058648,22.768107195837,3,,,3,2,1,0,0,0,35
2018-03-30,000538.SZ,20,3.59,17.56,19.676134129946,11.278509592446,5,,,5,3,2,0,0,0,128.51
2018-03-30,002202.SZ,34,1.1024,15.535,28.902108950689,19.823120453764,28,1,2,25,15,12,1,0,0,22.5346
2018-03-30,601628.SH,22,1.43,11.3,29.318578137904,15.458238290732,15,1,,13,10,5,0,0,0,35.3217
2018-03-30,600482.SH,15,0.9359,5.87,34.423030223458,18.42787387484,3,2,,1,3,0,0,0,0,30
2018-03-30,002601.SZ,15,1.4601,17.35,16.397219771366,16.628697090784,5,,,5,3,2,0,0,0,23.175
2018-03-30,601901.SH,2,0.225,4.9,27.479453939598,,,,,,,,,,,
2018-03-30,002508.SZ,30,1.9523,28.1,32.206438374901,11.371520032141,6,,1,5,5,1,0,0,0,48.375
2018-03-30,600019.SH,22,0.9794,14.1,14.840562225022,9.6156544991508,6,,,5,5,1,0,0,0,12.15
2018-03-30,600549.SH,10,0.6941,12.18,61.491833198217,20.067313606262,3,,,3,1,1,1,0,0,35
2018-03-30,000858.SZ,32,3.1582,18.875,24.821339426447,24.885822188838,5,,,5,4,1,0,0,0,97.13
2018-03-30,600153.SH,14,1.39,14.4,20.984047927416,15.262470499706,3,,,2,2,1,0,0,0,16.77
2018-03-30,600519.SH,41,29.17,33.22,33.179226105544,20.808663745362,32,1,1,30,25,7,0,0,0,833.0877
2018-03-30,002085.SZ,1,0.5926,16.06,43.909930052728,9.2672492409486,,,,,,,,,,
2018-03-30,600297.SH,12,0.6137,15.55,30.023995281151,14.371204804705,2,,,2,0,2,0,0,0,
2018-03-30,000333.SZ,27,3.2588,24.745,24.85839847573,16.447644424795,15,1,,12,13,2,0,0,0,69.675
2018-03-30,600036.SH,25,3.2,16.44,15.145812140328,16.043692963071,20,,,20,11,9,0,0,0,37.8025
2018-03-30,601333.SH,13,0.23,5.345,57.115041582586,12.970758038591,9,,,9,6,3,0,0,0,6.2375
2018-03-30,601991.SH,9,0.1951,7.145,120.38210379008,34.890766100164,2,,,2,1,1,0,0,0,
2018-03-30,300024.SZ,12,0.3459,8.43,25.503454857792,21.826676243351,7,,2,4,2,4,1,0,0,21.25
2018-03-30,000415.SZ,1,0.5693,10,33.86097087792,24.696053060437,,,,,,,,,,
2018-03-30,600535.SH,23,1.0577,16.22,16.065121179153,17.079972055219,20,,,20,12,8,0,0,0,52.4506
2018-03-30,601992.SH,1,0.61,,129.61613530283,22.88605816723,1,,,1,0,1,0,0,0,8.8
2018-03-30,600362.SH,19,0.9,6.45,100.18839673154,32.353766415801,7,,,7,5,2,0,0,0,22.8467
2018-03-30,600820.SH,7,0.7,10.45,30.161040433619,10.662565676172,,,,,,,,,,
2018-03-30,601808.SH,6,0.255,2.84,3585.9357664819,293.0332722076,5,,,5,3,1,1,0,0,12
2018-03-30,601601.SH,22,2.23,13.7,36.536206768269,24.634095691959,15,1,1,12,10,5,0,0,0,47.3543
2018-03-30,600489.SH,4,0.275,7.05,205.50561158814,13.011994361401,1,,,1,0,0,1,0,0,
2018-03-30,002555.SZ,28,1.01,26.56,32.672085749936,12.727835921246,14,,,13,9,5,0,0,0,26.3
2018-03-30,000728.SZ,10,0.4526,6.4,33.370939617413,4.186769121823,3,,,3,1,1,1,0,0,13.43
2018-03-30,603288.SH,36,1.57,31.01,21.258280227812,20.147856194865,24,,2,18,10,13,1,0,0,65.15
2018-03-30,600867.SH,27,0.523,20.495,27.110847726317,22.923779996135,10,,,9,6,4,0,0,0,28.1925
2018-03-30,002241.SZ,22,0.9004,18.1,35.488968158412,5.5673251125074,8,,2,6,4,4,0,0,0,21.8567
2018-03-30,000723.SZ,3,0.2777,12.7,14.918992731647,21.555665858068,1,1,,,1,0,0,0,0,
2018-03-30,600893.SH,22,0.604,4.485,40.074412002994,23.17772233945,7,,,6,3,4,0,0,0,33.75
2018-03-30,601088.SH,16,2.465,14.23,6.7395693504785,3.3774742321879,11,,,9,8,3,0,0,0,31.8867
2018-03-30,600015.SH,8,1.6,11.935,4.5278127888642,5.0036689423429,1,,,1,0,1,0,0,0,13.79
2018-03-30,601006.SH,20,0.96,13.34,8.0229081818076,4.2097556986394,6,,1,5,2,3,1,0,0,10.642
2018-03-30,002230.SZ,32,0.3319,8.2,60.427608608448,46.427944888965,18,2,2,14,8,8,2,0,0,65.746
2018-03-30,603993.SH,14,0.21,15,73.352137135549,35.918454960568,6,,1,5,3,3,0,0,0,10.19
2018-03-30,600030.SH,26,1.09,8.4,14.415649337371,10.357447053385,26,2,1,22,13,12,1,0,0,23.471
2018-03-30,000898.SZ,14,0.8114,10.8,5.8706399337324,15.323382625894,4,,,4,1,2,1,0,0,7.3
2018-03-30,601939.SH,20,1.025,13.9,6.3784581779794,9.0226459124621,12,3,,8,6,6,0,0,0,10.88
2018-03-30,600583.SH,13,0.22,3.7,129.68468443389,49.887875988448,10,,,10,5,2,3,0,0,6.45
2018-03-30,601318.SH,26,5.96,21.6,21.640839127345,24.03442899719,22,3,1,17,16,6,0,0,0,90.3991
2018-03-30,601838.SH,2,1.0736,14.79,-0.78233055602319,15.513215205296,1,,,,0,0,1,0,0,
2018-03-30,600909.SH,4,0.2518,6.69,48.887957042429,3.6834024232136,,,,,,,,,,
2018-03-30,000069.SZ,16,1.3126,17.68,22.456649650291,16.545062859468,4,,,4,3,1,0,0,0,12.585
2018-03-30,600999.SH,19,0.94,7.63,10.091758614632,1.5995480728446,15,,,15,5,10,0,0,0,20.7664
2018-03-30,600048.SH,25,1.6496,17.315,24.975748400184,25.341040024537,11,,,11,10,1,0,0,0,21.642
2018-03-30,600926.SH,4,0.9525,11.12,7.4301539601768,16.516796591593,,,,,,,,,,
2018-03-30,002466.SZ,23,2.4,24.2,29.449909778201,17.454355581746,17,,,15,9,8,0,0,0,67.443
2018-03-30,600009.SH,17,2.255,15.65,16.638023108178,15.864330526598,11,,,11,4,7,0,0,0,58.1833
2018-03-30,601989.SH,10,0.052,1.4,52.971329760675,14.470821004313,1,,,1,0,1,0,0,0,
2018-03-30,002081.SZ,17,0.9011,17.27,22.803533426022,17.435596509735,8,,,8,7,1,0,0,0,18.88
2018-03-30,600111.SH,2,0.325,11.815,194.14270945845,16.403293685136,,,,,,,,,,
2018-03-30,002411.SZ,4,0.7277,10.92,30.682986776835,18.09077518297,3,,,2,0,3,0,0,0,29.44
2018-03-30,002572.SZ,28,1.3281,22.33,36.587114486422,22.956397373954,23,,2,21,17,6,0,0,0,44.96
2018-03-30,601009.SH,16,1.3206,15.465,13.797553657501,17.583647388318,1,,,1,0,1,0,0,0,13.1
2018-03-30,600795.SH,6,0.225,8.29,87.847099109273,29.282199629676,1,,,1,1,0,0,0,0,
2018-03-30,601117.SH,16,0.535,8.6,68.052645369455,32.097389912943,10,,,10,6,4,0,0,0,8.482
2018-03-30,002304.SZ,30,5.4677,24.35,24.570100362715,21.702160928982,17,1,,15,13,4,0,0,0,149.606
2018-03-30,600977.SH,14,0.715,11.215,40.080213882335,16.70539989069,1,,,1,0,1,0,0,0,19
2018-03-30,002460.SZ,23,2.063,40.3,54.33841539041,16.940111087032,8,,,8,5,3,0,0,0,85.2
2018-03-30,002468.SZ,12,1.275,20.7,32.021971275416,22.047235095165,4,,,4,0,4,0,0,0,31.94
2018-03-30,600352.SH,17,1.0953,16.41,37.298007294423,28.482877294009,2,,,2,2,0,0,0,0,16.9
2018-03-30,600376.SH,10,0.98,8.7,8.9524884595032,12.746261416521,3,,1,2,1,2,0,0,0,10.35
2018-03-30,300033.SZ,17,1.8359,23.165,39.545071843446,8.7416212936484,4,,,4,1,3,0,0,0,60.96
2018-03-30,002044.SZ,14,0.2976,18.77,47.225391219717,43.304246770823,11,1,1,8,5,5,1,0,0,30.6367
2018-03-30,600276.SH,28,1.0334,19.95,19.047267620709,25.224912169838,10,,,9,6,4,0,0,0,87.6433
2018-03-30,002736.SZ,3,0.57,,14.118480785107,-5.1155909324008,,,,,,,,,,
2018-03-30,601818.SH,10,0.641,10.665,5.869406044698,9.096430693231,8,,,8,3,5,0,0,0,6.1567
2018-03-30,600221.SH,3,0.23,6.635,17.666838933432,26.476861164672,2,,,2,0,2,0,0,0,3.7
2018-03-30,000783.SZ,15,0.45,8.4,61.727636448867,-1.5765441794191,1,,,1,0,0,1,0,0,9.06
2018-03-30,000876.SZ,12,0.6764,13.21,26.050011937529,15.777796813915,2,1,,,1,1,0,0,0,9.4
2018-03-30,600522.SH,15,0.9,17.4,53.67056385416,22.689044719056,2,,,2,1,1,0,0,0,18
2018-03-30,601398.SH,22,0.845,13.475,5.984497068541,7.3216896046597,16,,,16,7,9,0,0,0,8.1864
2018-03-30,600398.SH,24,0.825,29,12.198533265151,8.2322649378093,20,1,,19,17,2,1,0,0,14.366
2018-03-30,601788.SH,9,0.72,6.2,13.28493548661,0.92903530890287,5,,,5,2,2,1,0,0,14.945
2018-03-30,000627.SZ,2,0.4828,11.125,79.838216007585,,,,,,,,,,,
2018-03-30,600436.SH,20,1.67,21.18,22.627246996601,32.635209685115,4,,,4,3,1,0,0,0,87.7525
2018-03-30,600118.SH,9,0.41,8.345,20.059557936587,15.379808423645,6,,1,5,1,4,1,0,0,23.6433
2018-03-30,601669.SH,6,0.6042,11,26.62373312609,10.100531865214,,,,,,,,,,
2018-03-30,601618.SH,9,0.33,8.2,14.929142814804,12.006853728256,3,,,3,2,1,0,0,0,5.55
2018-03-30,601898.SH,11,0.26,4.05,49.564688117478,35.171269525827,8,,1,6,2,4,2,0,0,6.23
2018-03-30,600739.SH,1,0.876,6.23,-7.3413293906813,,,,,,,,,,,
2018-03-30,601881.SH,1,0.515,7.7,31.15683382496,-4.3821828638574,,,,,,,,,,
2018-03-30,300070.SZ,27,1.0559,15.9,31.049873148586,18.356677707015,14,,,14,10,4,0,0,0,22.9167
2018-03-30,600516.SH,3,2.2,30.355,13.331992806282,11.209609696459,,,,,,,,,,
2018-03-30,600415.SH,4,0.4,16.46,52.568080221294,,,,,,,,,,,
2018-03-30,601360.SH,8,0.0221,8.2,-85.333917955054,18.155468700634,,,,,,,,,,
2018-03-30,601600.SH,19,0.201,6.825,217.49523094173,44.270353232613,11,,2,7,2,9,0,0,0,6.4725
2018-03-30,601668.SH,19,0.9218,16.12,17.576715416052,10.48403512647,7,,,7,6,1,0,0,0,12.502
2018-03-30,600406.SH,18,0.52,16.7,-11.941912456049,20.362719401674,4,,,4,4,0,0,0,0,23
2018-03-30,000540.SZ,2,0.606,20.7,103.94907565971,,,,,,,,,,,
2018-03-30,000063.SZ,29,1.2357,12.9,13.360368336575,9.5755942930381,20,,1,19,17,2,1,0,0,39.3771
2018-03-30,002050.SZ,24,0.7286,19.13,24.586150713442,17.591072148059,8,,,7,7,1,0,0,0,22.2
2018-03-30,600000.SH,9,1.96,13.49,8.4467554842912,5.1623396826831,,,,,,,,,,
2018-03-30,600332.SH,8,1.485,12,17.635962344022,27.568013699748,6,,,6,3,3,0,0,0,35.25
2018-03-30,600637.SH,5,0.9585,10.35,46.852180782203,8.4078833999357,,,,,,,,,,
2018-03-30,300136.SZ,20,1.5842,35.53,70.776676092861,37.687078400265,9,,,9,7,2,0,0,0,54.724
2018-03-30,002415.SZ,23,1.3026,29.97,28.753018637016,23.114568528663,5,,,5,3,2,0,0,0,48.5933
2018-03-30,600208.SH,5,0.54,13.95,44.170552014264,22.77481199282,3,,,2,3,0,0,0,0,5.6
2018-03-30,601857.SH,6,0.275,5.85,152.6407076076,55.67254234048,4,,,4,0,2,2,0,0,8.5433
2018-03-30,600518.SH,9,0.9904,15.16,20.389038395075,22.512816602691,2,,,2,1,1,0,0,0,28.85
2018-03-30,600233.SH,12,0.6608,16.675,30.813091996713,20.067066198466,12,2,,10,5,7,0,0,0,19.675
2018-03-30,000983.SZ,12,0.67,10.45,34.618869571401,13.013191532688,3,,,3,2,1,0,0,0,11
2018-03-30,002027.SZ,31,0.459,36.3,12.2826199551,12.780297006664,14,1,,12,10,4,0,0,0,16.9
2018-03-30,000002.SZ,28,3.23,22.33,26.516847561416,24.920381569798,23,1,,22,20,3,0,0,0,42.4775
2018-03-30,600837.SH,12,0.82,7.5,9.023864889915,-3.0333756496569,10,,,9,4,6,0,0,0,16.4975
2018-03-30,601225.SH,16,1.1245,22.87,7.0082009810355,8.5240796397122,13,2,,10,10,3,0,0,0,11.3183
2018-03-30,000938.SZ,9,1.2857,7.1,18.680862725195,23.44049354473,1,,,,1,0,0,0,0,
2018-03-30,600340.SH,19,3.8472,27.25,30.078694166583,30.907312472727,12,,,12,9,3,0,0,0,50.6029
2018-03-30,000671.SZ,14,0.7032,17.3,39.655250083718,41.313878567215,1,,,1,1,0,0,0,0,
2018-03-30,002714.SZ,20,1.4034,19.185,30.000018446738,28.465490338956,8,1,,7,7,1,0,0,0,55.22
2018-03-30,600011.SH,14,0.295,6,180.67276318419,62.521564854967,11,,,8,1,8,2,0,0,7.9325
2018-03-30,002925.SZ,7,3.0947,41.14,45.324896117815,14.88001927078,7,,,5,4,3,0,0,0,113.7125
2018-03-30,600958.SH,15,0.5436,7.4,8.4255123955426,-1.8511081449728,4,,1,3,2,2,0,0,0,14.7
2018-03-30,000725.SZ,21,0.31,11.51,42.648198744302,12.819701340993,8,1,,5,7,1,0,0,0,7.94
2018-03-30,601997.SH,8,2.3504,19.715,11.39960301178,16.60828322085,2,,,2,0,1,1,0,0,20.47
2018-03-30,600373.SH,18,1.2464,12.515,20.704911013929,13.945698675699,10,,,8,4,6,0,0,0,19.3967
2018-03-30,600008.SH,5,0.17,5.91,39.096726702442,,,,,,,,,,,
2018-03-30,600704.SH,2,0.69,13.975,33.065005886048,14.366484511916,,,,,,,,,,
2018-03-30,001979.SZ,26,1.9285,19.605,25.79203054026,24.257391528222,23,1,1,20,19,3,1,0,0,27.7129
2018-03-30,002608.SZ,1,0.7319,,26.861848980251,12.56252669963,,,,,,,,,,
2018-03-30,000425.SZ,18,0.1952,6.685,48.696702715776,42.488652645164,6,,,6,3,3,0,0,0,4.84
2018-03-30,002493.SZ,22,0.433,16.5,40.959916819056,54.895824468117,13,1,,12,6,7,0,0,0,16.85
2018-03-30,600804.SH,5,0.71,12.03,30.527093625181,,,,,,,,,,,
2018-03-30,600588.SH,21,0.3241,9.5,61.17152723711,46.694321367151,19,1,1,16,9,9,1,0,0,40.454
2018-03-30,601288.SH,22,0.5887,13.785,7.1879644859421,8.4468232553762,18,1,1,16,10,7,1,0,0,5.2806
2018-03-30,600061.SH,1,0.8031,,31.081627487862,,,,,,,,,,,
2018-03-30,000060.SZ,10,0.3904,13.215,28.672851519515,13.139385897235,1,,,1,0,1,0,0,0,16.3
2018-03-30,600309.SH,27,4.4971,32.405,7.3450599549305,12.332190918751,21,,1,20,15,5,1,0,0,48.74
2018-03-30,600959.SH,1,0.23,,14.03703395328,,,,,,,,,,,
2018-03-30,002602.SZ,5,0.9419,12.2,75.065223797291,28.801496994539,,,,,,,,,,
2018-03-30,603833.SH,22,3.9865,27,30.215536621258,23.164300590436,7,,,5,4,3,0,0,0,164.6667
2018-03-30,002008.SZ,28,2.0472,26,29.645448952303,25.492697666009,13,1,1,10,8,5,0,0,0,67.6111
2018-03-30,601155.SH,23,3.74,31.17,34.773627145903,37.569261719106,20,,1,19,18,2,0,0,0,46.66
2018-03-30,600109.SH,7,0.42,6.95,12.986919548535,1.9874700892298,1,,,1,0,0,1,0,0,10.98
2018-03-30,600170.SH,7,0.33,10.5,11.809871522857,11.337266619988,3,,,3,2,1,0,0,0,4.88
2018-03-30,000895.SZ,30,1.5056,30.6,14.645980888531,11.487182552174,20,1,1,16,14,6,0,0,0,30.7
2018-03-30,002450.SZ,13,1.0014,16.57,43.312906391524,,6,,,5,3,3,0,0,0,26.6
2018-03-30,600369.SH,2,0.15,4.4,26.609773358456,2.9616507584382,,,,,,,,,,
2018-03-30,600038.SH,22,0.97,7.4,25.609592260069,21.010627560852,18,3,1,13,14,4,0,0,0,53.3
2018-03-30,600219.SH,8,0.26,6.6,54.41381762117,20.121688013791,1,,,1,1,0,0,0,0,
2018-03-30,300122.SZ,21,0.76,30.5,179.07010823973,103.71657114554,17,1,,15,11,6,0,0,0,39.5
2018-03-30,601800.SH,12,1.31,11.1,2.675552526425,9.9067622320817,5,,,5,3,2,0,0,0,18.7333
2018-03-30,300124.SZ,31,0.8142,21.4,27.967507187834,21.165568933911,11,2,,8,9,2,0,0,0,38.012
2018-03-30,000157.SZ,7,0.2166,4.45,20.507173788127,26.164132378031,3,,,3,1,2,0,0,0,5.86
2018-03-30,600023.SH,8,0.405,9.635,26.094243685092,21.919595134794,3,,,2,2,1,0,0,0,6.525
2018-03-30,601018.SH,6,0.22,7.6,9.180694192574,8.0471368734055,,,,,,,,,,
2018-03-30,002558.SZ,1,0.75,,17.667651945829,,,,,,,,,,,
2018-03-30,600028.SH,15,0.63,9.45,46.315958189062,21.222303315801,12,1,,11,10,2,0,0,0,8.315
2018-03-30,600068.SH,18,1.06,11.7,11.928592369716,14.06377751279,10,,,9,6,4,0,0,0,13.4
2018-03-30,000166.SZ,3,0.25,8.43,22.971998546639,5.3785048885811,,,,,,,,,,
2018-03-30,600606.SH,10,0.9294,17.1,31.586775990254,23.476418508558,5,,,4,3,2,0,0,0,9.3
2018-03-30,600809.SH,32,1.84,24.97,64.497721086368,39.096750625271,10,,1,8,7,3,0,0,0,78.135
2018-03-30,601688.SH,23,0.9882,9.1,-11.921681416282,3.998222713609,15,1,1,12,6,9,0,0,0,23.776
2018-03-30,000423.SZ,18,3.52,20.035,13.351891044079,7.3313179132703,15,1,1,13,8,7,0,0,0,75.385
2018-03-30,601169.SH,10,0.95,12.23,7.4679329183793,7.451749269054,1,,,1,0,1,0,0,0,10.23
2018-03-30,601108.SH,3,0.52,9.025,24.141282584335,0.79311726221103,,,,,,,,,,
2018-03-30,000100.SZ,10,0.276,13.47,34.126967578006,23.673919858425,5,,,5,5,0,0,0,0,5.1
2018-03-30,601555.SH,4,0.645,6.76,116.68578873973,6.797017092627,1,,1,,0,1,0,0,0,9.25
2018-03-30,000630.SZ,5,0.13,4.42,155.84695791684,40.168770664362,2,,,2,2,0,0,0,0,
2018-03-30,600025.SH,3,0.099,5.82,-17.302089648134,25.217157585647,,,,,,,,,,
2018-03-30,603160.SH,4,3.0655,32.55,60.473699923467,14.898313624458,1,,,,0,1,0,0,0,
2018-03-30,300003.SZ,27,0.6747,16.53,35.82416978345,36.044922229268,19,,,19,15,4,0,0,0,35.5913
2018-03-30,002142.SZ,22,2.152,17.78,16.054962275867,21.273695018433,12,1,1,10,6,6,0,0,0,23.988
2018-03-30,600115.SH,13,0.54,12.2,17.583836812149,20.856554361475,4,,,4,3,0,1,0,0,10.9333
2018-03-30,600547.SH,8,0.81,8.6,38.079672611997,21.155830174399,7,,1,6,2,4,1,0,0,31.65
2018-03-30,600674.SH,10,0.815,15.2,13.392972886007,0.90042663378,2,,,2,1,1,0,0,0,11.35
2018-03-30,600682.SH,3,1.2645,27.315,133.51295846522,35.844098516475,1,,1,,0,0,1,0,0,
2018-03-30,000961.SZ,5,0.39,7.6,138.94790168354,110.26237804927,1,,,1,0,1,0,0,0,
2018-03-30,002475.SZ,18,0.6319,16.6,50.630178979797,39.440662620205,6,,,5,5,1,0,0,0,29.4133
2018-03-30,600705.SH,9,0.38,12.75,23.72535733691,24.610536395232,7,,,6,5,2,0,0,0,7.985
2018-03-30,600089.SH,7,0.77,9.265,30.143758091149,12.346084384607,2,,,2,2,0,0,0,0,
2018-03-30,002352.SZ,20,1.1726,14,9.8202310179734,15.000626899571,15,,,14,2,12,1,0,0,58.336
